88179,公庄镇
6274,构林镇
16787,关埠镇
1773,莞城
45604,官渡镇
42595,官渡镇
4067,广安区
3168,广昌县
3248,广丰区
6583,广福乡
70692,广福镇
91134,广福镇
56659,广福镇
5004,广海镇
12853,广华
71131,广华岭
47757,厂窖镇
4480,广南县
1946,广宁县
2516,光山县
2776,广水
1333,广元
44558,广园新村
1598,光泽县
1079,广州
38172,观澜镇
2107,关岭县
91681,官桥镇
13032,官桥镇
42617,官桥镇
5442,官桥镇
5420,冠市镇
98999,关王镇
6518,官圩镇
2013,灌阳县
6566,灌涨镇
6525,官庄乡
103872,官庄乡
69472,官庄乡
7683,官庄镇
27265,官庄子村
6474,观珠镇
2802,谷城县
99927,古城镇
81408,归朝村
6620,归朝镇
31406,桂城
2159,贵定县
2857,桂东县
2030,桂平
6639,贵台镇
6647,桂头镇
3275,贵溪
2858,桂阳县
6642,贵子镇
4178,古蔺县
60496,谷陇镇
81823,郭集镇
6742,果遂乡
5313,谷饶镇
2515,固始县
5397,古水镇
12391,古宋镇
6330,古潭乡
1611,古田县
1274,固原
2920,古丈县
1953,古镇镇
6346,古竹镇
3078,海安
54008,海安镇
1894,海丰县
3079,海门
70590,海门镇
118157,海田村
3538,海晏县
1815,海珠区
2813,汉川
1142,邯郸
6846,寒冻镇
6820,浛洸镇
1389,杭州
2792,汉口
1447,含山县
2836,汉寿县
95478,汉塘村
3852,汉阴县
4147,汉源县
1317,汉中
91837,蒿板镇
6915,好义镇
6925,郝寨镇
64326,黄坭乡
1151,鹤壁
4624,合川区
1041,合肥
2728,鹤峰县
46957,荷花镇
98491,合江村
56719,合江村
4179,合江县
99849,合江镇
105657,合江镇
55887,合江镇
6932,禾加镇
7111,贺街镇
4409,河口县
62197,河口镇
1010,河南
95168,河南岸镇
7202,横板桥镇
80946,横陂镇
2868,衡东县
1968,横栏镇
1802,横沥镇
2869,衡南县
7228,横琴镇
2870,衡山县
2072,横县
1203,衡阳
112095,和平村
112145,和平村
162996,和平村
1826,和平县
44115,和平乡
5316,和平镇
48621,河婆镇
91610,河浦
1995,合浦县
1842,鹤山
2053,合山
48054,何市镇
61652,何市镇
154411,合水村
1739,合水县
53440,合水镇
45754,合水镇
5321,荷塘镇
119734,荷塘镇
1448,和县
7102,荷香桥镇
56623,河西
1290,菏泽
2115,赫章县
1104,贺州
2734,红安县
63462,洪安镇
7281,红果镇
1378,红河州
4410,红河县
1199,洪湖
2881,洪江
7399,洪濑镇
10203,宏路镇
102939,洪桥村
118713,洪桥村
4193,红桥区
35513,洪桥社区
39327,红桥镇
5107,洪桥镇
42610,洪阳镇
87516,红岩寺镇
86885,红岩寺镇
4105,洪雅县
3048,洪泽区
35596,猴场村
57803,猴场镇
117437,猴场镇
80783,后湖村
1777,厚街镇
82737,鮜门镇
68017,鲘门镇
7544,厚坡镇
5463,华城镇
60759,华东村
1820,花都区
1225,淮安
1042,淮北
152609,怀德
1204,怀化
1947,怀集县
7869,淮口镇
1043,淮南
1425,怀宁县
75784,怀乡
1439,怀远县
38971,怀远镇
71004,花桥镇
2790,黄陂区
48702,黄陂镇
56392,黄陂镇
5278,黄埠镇
7952,黄布镇
5430,黄材镇
2523,潢川县
87190,黄村
1184,黄冈
121069,黄阁镇
7984,黄果树镇
7995,黄槐镇
1789,黄江镇
47039,黄金埠镇
8022,黄练镇
85249,黄龙村
42712,黄毛元镇
2736,黄梅县
2140,黄平县
5469,黄坡镇
1818,黄埔区
1969,黄圃镇
169664,黄桥
170511,黄桥村
74917,黄桥镇
14072,黄桥镇
156147,黄桥镇
59915,黄塘镇
87179,黄田镇
55297,黄田镇
4591,黄岩区
2744,黄州区
4494,华宁县
2042,环江县
91696,花桥村
13919,花桥村
158459,花桥村
150417,花桥村
45134,花桥乡
84365,花桥镇
52979,花桥镇
102795,花桥镇
100760,花桥镇
5058,花桥镇
63260,花桥镇
2725,华容区
2946,华容县
91312,花坦乡
2410,滑县
72597,华阳
4063,华蓥
1627,惠安县
3183,会昌县
1838,惠城区
1835,惠东县
1850,惠来县
163937,回龙村
8268,回龙寺镇
60703,回龙乡
7687,回龙镇
95900,回龙镇
87680,回龙镇
60651,回马镇
1839,惠阳区
4459,会泽县
105908,胡集
5017,胡集镇
3217,湖口县
1776,虎门镇
8310,火厂坪镇
8315,火连坡镇
3775,霍州
1390,湖州
165462,加禾
165040,加禾村
2859,嘉禾县
121859,加禾乡
4077,夹江县
4517,建德
4157,江安县
3151,江都区
4069,剑阁县
2936,江华县
152362,蒋家坪村
5415,蒋家桥镇
4625,江津区
150783,江口
146055,江口村
2178,江口县
162995,江口乡
111830,江口镇
120990,江口镇
46072,江口镇
51168,江口镇
45152,江口镇
78575,江口镇
1640,将乐县
2761,江陵县
84314,江门镇
2081,江南区
4612,江山
53360,江信村
112085,姜圩乡
3109,姜堰区
3116,江阴
2937,江永县
3141,建湖县
2760,监利县
1639,建宁县
1600,建瓯
93346,尖沙咀
2729,建始县
4411,建水县
4082,犍为县
155085,建兴乡
74319,建兴镇
32532,简阳
123632,建阳村
1599,建阳区
145006,滘口村
1153,焦作
2480,郏县
1391,嘉兴
2796,嘉鱼县
53284,甲子镇
1851,揭东区
10118,碣石镇
1471,界首
1852,揭西县
1083,揭阳
99001,鸡街镇
99534,鸡街镇
5280,吉隆镇
89343,集美区
1291,济南
8775,金钗镇
1306,晋城
2047,金城江区
10060,金鼎镇
8813,金渡镇
3267,靖安县
1737,泾川县
4988,泾川镇
1240,景德镇
4469,景东县
3200,井冈山
4488,景洪
3110,靖江
1186,荆门
2754,京山市
1983,靖西
4078,井研县
1187,荆州
2884,靖州县
9029,敬梓镇
48057,靖海镇
10006,金和镇
1392,金华
3050,金湖县
1292,济宁
1629,晋江
40858,金江镇
79215,金井镇
5330,金井镇
8865,金孔镇
46002,金兰镇
10004,金利镇
164069,金牌村
4412,金平县
1888,金平区
2142,锦屏县
93532,金沙
165284,金沙
2116,金沙县
49579,金沙镇
2837,津市
10003,金石桥镇
4011,金堂县
68855,金淘镇
58560,金屋村
83364,进贤村
3230,进贤县
91189,金溪村
88338,金溪村
2054,金秀县
3169,金溪县
73098,金溪镇
4562,缙云县
1510,金寨县
112886,金洲村
154822,金洲村
31506,金洲镇
8942,筋竹镇
3199,吉水县
56545,久长镇
10108,九重镇
157727,九丰村
38329,九峰镇
10095,九公桥镇
9055,九和镇
1241,九江
5251,九江镇
75482,九隆
4662,九龙城区
29675,九龙塘
45954,九龙镇
9075,九市镇
40859,九所镇
57001,九王庙村
39439,九支镇
100004,旧州村
71372,旧州镇
5551,旧州镇
79556,旧州镇
1152,济源市
3208,吉州区
4164,筠连县
2418,浚县
1154,开封
1844,开平
2124,开阳县
4413,开远
4626,开州
48071,克度镇
9354,葵潭镇
1379,昆明
3087,昆山
1462,来安县
2730,来凤县
9380,拉烈镇
38660,郎岱镇
56944,郞岱镇
41696,琅东村
9476,榔坪镇
48812,朗塘镇
4127,阆中
2436,兰考县
9454,蓝口镇
3644,兰陵县
9432,兰陵镇
91800,兰山镇
9458,蓝塘镇
1068,兰州
51436,老城
15740,老城村
105809,老城乡
88999,老城镇
2803,老河口
15802,老隆镇
2938,蓝山县
3915,蓝田县
3170,乐安县
1899,乐昌
5252,乐从镇
103866,乐东村
4092,雷波县
2144,雷山县
2874,耒阳
1934,雷州
85934,勒流镇
42040,乐民镇
41206,乐民镇
81306,水口村
2893,冷水江
2944,冷水滩区
85274,冷水镇
3212,乐平
27434,乐平村
69611,乐平乡
4595,乐清
1984,乐业县
79191,乐业镇
36802,乐至县
95202,连城村
1591,连城县
48627,良垌镇
22907,良坊镇
4627,梁平区
71089,良田镇
87924,两英镇
74814,莲花村
3240,莲花县
162818,莲花镇
98436,莲花镇
82891,连江村
1578,连江县
103699,连江镇
154823,连界村
48547,连界镇
1874,连南县
1828,连平县
1875,连山县
54013,莲塘镇
13730,连滩镇
2894,涟源
1226,连云港
116647,连州镇
1797,寮步镇
1294,聊城
2731,利川
3171,黎川县
86842,烈面镇
10058,黎埠镇
78470,立化镇
46943,里湖镇
1380,丽江
2966,醴陵
43712,栗木镇
1381,临沧
55863,林尘镇
1308,临汾
2484,灵宝
14079,岭背镇
1521,灵璧县
2017,灵川县
54981,灵峰镇
57940,酃湖乡
2945,零陵区
87204,岭门镇
70428,灵山镇
2016,临桂区
1985,凌云县
82583,凌云乡
4583,临海
2981,临江
112087,临江镇
88223,临江镇
45467,临江镇
2838,临澧县
81259,伶俐镇
1472,临泉县
4064,邻水县
13950,林头镇
99923,林头镇
2860,临武县
2947,临湘
1295,临沂
2569,临颍县
64192,林寨镇
2411,林州市
2145,黎平县
3929,礼泉县
122190,厉山镇
76813,黎少镇
56320,李市镇
82965,犁市镇
13608,李市镇
1393,丽水
152443,黎塘村
5850,黎塘镇
87188,里田乡
48505,里田乡
1045,六安
2060,柳城县
6400,六都寨镇
45938,六合村
3068,六合区
75523,刘家场村
7634,刘家场镇
15390,六靖镇
6426,六景镇
35707,六麻镇
51454,柳泉铺镇
91242,流沙
91243,流沙村
98998,流沙镇
55484,流沙镇
5194,柳市镇
2848,浏阳
71247,六枝村
2134,六枝特区
1814,荔湾区
151280,立新村
115887,立新村
165273,立新村
112350,立新村
122727,立新村
69542,立新村
1550,利辛县
3042,溧阳
46917,李寨
60618,李寨镇
2073,隆安县
6487,龙布镇
4131,隆昌
1829,龙川县
6496,龙村镇
75277,龙港村
1916,龙岗区
146450,龙港市
5191,龙港镇
67011,龙港镇
121181,龙光乡
1662,龙海
2901,隆回县
1890,龙湖区
35712,龙虎山镇
88391,龙虎乡
127995,龙湖镇
110469,龙江
51037,龙江村
97285,龙江镇
5248,龙江镇
10243,隆江镇
71363,龙见田村
10244,隆街镇
75507,龙结镇
3703,龙口
87384,龙口镇
98340,龙口镇
2162,龙里县
43965,龙马村
80393,龙门
95132,龙门村
121758,龙门村
1837,龙门县
60387,龙门镇
169776,龙门镇
68518,龙门镇
74721,龙母镇
89567,龙南
85284,龙南村
3184,龙南县
62081,龙泉镇
61002,龙泉镇
155977,龙山村
48189,龙山
2923,龙山县
54090,龙山镇
2018,龙胜县
10250,隆盛镇
60104,隆盛镇
5241,龙市镇
164825,龙潭村
165121,龙潭村
86358,龙潭镇
146143,龙潭镇
95156,龙潭镇
90519,龙潭镇
5392,龙潭镇
80266,龙潭镇
39860,龙潭镇
112082,龙头镇
87906,龙头镇
77166,龙湾镇
64505,龙窝镇
46852,龙溪
145197,龙溪铺村
74922,龙溪铺镇
37014,龙溪乡
52030,龙圩区
1054,龙岩
122261,龙眼村
10239,龙镇
89394,龙镇村
2002,龙州县
1205,娄底
10434,禄步镇
4414,绿春县
35736,鲁沟村
72832,鲁沟村
5221,泸沽湖镇
1896,陆河县
6663,芦洪市镇
1449,庐江县
10683,锣场镇
2043,罗城县
90598,罗冲围村
2163,罗甸县
84588,罗店镇
56017,罗浮镇
98341,萝岗镇
10593,罗岗镇
1166,漯河
71170,骆湖镇
32770,罗家桥
91833,罗家镇
5446,罗镜镇
6853,罗坎镇
3888,洛南县
4461,罗平县
77143,罗平镇
156542,罗平镇
10693,骡坪镇
98490,罗山村
2518,罗山县
2737,罗田县
49711,洛香镇
57236,罗秀镇
98494,罗秀镇
1155,洛阳
55453,罗阳村
10719,洛阳镇
46949,洛阳镇
80744,洛阳镇
1579,罗源县
56429,罗源镇
4592,路桥区
2475,鲁山县
2485,卢氏县
89217,陆屋村
10394,陆屋镇
4181,泸县
4420,泸西县
2925,泸溪县
3241,芦溪县
2550,鹿邑县
1346,泸州
1046,马鞍山
5165,马鞍镇
75589,马安镇
70637,马坝镇
6998,麻布岗镇
165292,马场坪
58913,马场坪村
144693,马场平村
46887,马场坪村
165869,马场坪村
60078,马场坪村
2738,麻城
168717,马达
47582,马房镇
7011,麻岗镇
11001,马贵镇
64782,卖酒镇
2146,麻江县
55697,麻江乡
158172,马家湾
96103,马家湾村
67502,马街
105366,马街村
11051,马街乡
35767,马街镇
11008,马迹塘镇
4481,麻栗坡县
11424,芒部镇
7291,茅草街镇
7294,茅店镇
163335,毛咀村
48229,茂兰镇
1862,茂南区
89291,茅湾村
84983,茂芝村
59627,毛嘴镇
156236,马平村
11144,马坪镇
75455,马坪镇
5347,马坡镇
143737,马山村
35741,马山
2074,马山县
114527,马山乡
57014,马山乡
11187,马水镇
39330,马踏镇
56049,马踏镇
7144,马田镇
11224,马头镇
41218,马头镇
79948,码头镇
10897,麻尾镇
11237,马圩镇
10902,麻溪铺镇
2885,麻阳县
56234,马牙
1942,麻章区
5440,梅城镇
69432,梅城镇
83485,梅川镇
4093,美姑县
95903,梅花村
87580,梅花镇
1872,梅江区
22078,梅林村
88408,梅林镇
87851,梅陇镇
1336,眉山
82207,梅山镇
5513,梅山镇
105332,美台村
159804,美台乡
46951,梅塘镇
2201,湄潭县
1867,梅县区
79206,梅仙镇
68180,梅州村
1551,蒙城县
39501,濛江镇
2092,蒙山县
94900,蒙圩镇
7481,棉湖镇
3880,勉县
1337,绵阳
7485,棉洋镇
7710,庙岔镇
7457,米场镇
4388,弥渡县
4416,弥勒
2952,汨罗
37202,明港
71262,明港镇
5147,明港镇
86857,茗山村
4149,名山区
78451,明溪村
1641,明溪县
1763,民乐县
155605,民乐镇
1581,闽清县
2492,民权县
5235,民众镇
2558,泌阳县
4473,墨江县
91187,谟岭村
57352,木格镇
5424,那大镇
7899,那霍镇
5445,那良镇
7904,那林镇
46893,那龙镇
7982,那马镇
35832,那蒙镇
1630,南安
4649,南岸区
91255,南安乡
59467,南白镇
4121,南部县
1774,南城
3172,南城县
4628,南川区
102452,南大村
92397,南渡镇
13183,南渡镇
5373,南丰镇
72405,南丰镇
61877,南岗村
164826,南岗村
164705,南岗村
1806,南海区
4376,南华县
8144,南江口镇
4003,南江县
47329,南江乡
4389,南涧县
1227,南京
56490,南径镇
62067,南经镇
3185,南康区
71945,南岭镇
83420,南龙村
13366,南龙村
46942,南门镇
1055,南平
86944,南平镇
87184,南桥镇
1821,南沙区
48363,南沙镇
113847,南沙镇
8353,楠市镇
13065,南宝镇
52006,南塘镇
1228,南通
2927,南县
61885,南晓镇
53436,南溪村
39982,南溪
89307,南兴镇
4158,南溪区
4533,南浔区
48675,南阳油田
35813,南油社区
2463,南召县
102653,南镇
94639,南镇村
5249,南庄镇
1987,那坡县
55503,那坡镇
8004,那洒镇
8006,那桐镇
12984,那务镇
4184,纳溪区
2117,纳雍县
2412,内黄县
48037,内湖镇
2464,内乡县
1394,宁波
1056,宁德
4567,宁海县
1642,宁化县
2493,宁陵县
2003,宁明县
117587,宁潭镇
1742,宁县
2846,宁乡
156239,牛山村
165106,牛头村
49784,牛头村
146128,排坊
1498,潘集区
163336,潘龙村
96679,蟠龙乡
100262,蟠龙镇
166544,盘县
165646,盘县村
1340,攀枝花
2135,盘州
98804,炮台
125691,炮台镇
4123,蓬安县
5305,蓬壶镇
5382,朋口镇
4107,彭山区
4629,彭水县
4141,蓬溪县
3220,彭泽县
8602,彭寨镇
4012,彭州
56688,坪坝镇
2108,平坝区
4417,屏边县
32437,屏边乡
82188,平昌村
4004,平昌县
78749,平定村
1157,平顶山
3833,平定县
42619,平定镇
42788,平伐村
1988,平果县
1664,平和县
4538,平湖
2948,平江县
82092,平江镇
68613,平吉镇
2019,平乐县
1071,平凉
8635,平陵镇
3854,平利县
3838,平陆县
125633,平南
1613,屏南县
2032,平南县
83119,屏南镇
157728,平桥村
92203,平桥村
2337,平山县
4159,屏山县
92330,屏山乡
45686,屏山乡
78759,平山镇
92250,平山镇
60567,平山镇
62845,平山镇
91944,坪石村
64255,坪石村
10229,坪石乡
2164,平塘县
73738,平塘乡
72169,平塘镇
10216,平望镇
1243,萍乡
2004,凭祥
69021,平阳村
4596,平阳县
6462,平阳镇
32187,平远镇
2559,平舆县
10220,平政镇
48161,平海镇
1941,坡头区
10510,坡头镇
3246,鄱阳县
1602,浦城县
2109,普定县
3979,浦东新区
1384,普洱
4013,蒲江县
1854,普宁
37051,普坪镇
146039,埔前
8706,埔前镇
105674,蒲圻
38411,蒲塘镇
